time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-09-20 09:30:00-04:00,MovingAverageCrossover,a73d768e89194a4d9801de9815e4eb7b,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,39.77000045776367,3543.0,0.0
2023-10-12 09:30:00-04:00,MovingAverageCrossover,e0587fc23622473cb79c923fd29bcea6,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-10-12 09:30:00-04:00,MovingAverageCrossover,e0587fc23622473cb79c923fd29bcea6,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,39.470001220703125,3570.0,0.0
2023-10-24 09:30:00-04:00,MovingAverageCrossover,ccdecba1ec814187a1f8b5dcd2229233,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-24 09:30:00-04:00,MovingAverageCrossover,ccdecba1ec814187a1f8b5dcd2229233,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,34.900001525878906,3570.0,0.0
2023-11-07 09:30:00-05:00,MovingAverageCrossover,ec881f5f355749c48b513d5d74a6c9d6,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-07 09:30:00-05:00,MovingAverageCrossover,ec881f5f355749c48b513d5d74a6c9d6,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,38.349998474121094,3249.0,0.0
2024-01-08 09:30:00-05:00,MovingAverageCrossover,65007b823e5849d7958faa403e04e2a1,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2024-01-08 09:30:00-05:00,MovingAverageCrossover,65007b823e5849d7958faa403e04e2a1,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,46.38999938964844,3249.0,0.0
2024-01-16 09:30:00-05:00,MovingAverageCrossover,0ce03eee00e64e3caf02db6c3a375b9a,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-16 09:30:00-05:00,MovingAverageCrossover,0ce03eee00e64e3caf02db6c3a375b9a,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,49.880001068115234,3036.0,0.0
2024-03-20 09:30:00-04:00,MovingAverageCrossover,7fc9f32653a6488b940438c126c602a0,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2024-03-20 09:30:00-04:00,MovingAverageCrossover,7fc9f32653a6488b940438c126c602a0,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,60.06999969482422,3036.0,0.0
2024-03-25 09:30:00-04:00,MovingAverageCrossover,6647b7ba625244e7b3f909468cb6b84f,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2024-03-25 09:30:00-04:00,MovingAverageCrossover,6647b7ba625244e7b3f909468cb6b84f,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,61.47999954223633,2966.0,0.0
2024-04-05 09:30:00-04:00,MovingAverageCrossover,7f0648062346447dafc8dfc2f56e4f11,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2024-04-05 09:30:00-04:00,MovingAverageCrossover,7f0648062346447dafc8dfc2f56e4f11,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,58.400001525878906,2966.0,0.0
2024-05-08 09:30:00-04:00,MovingAverageCrossover,837d11b3f2634f08854c4466b63362cd,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-08 09:30:00-04:00,MovingAverageCrossover,837d11b3f2634f08854c4466b63362cd,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,57.5,3013.0,0.0
